Date,Status,Users,UUIDs,Link,Ticket Number,Legundo Mentioned
"Mar 29, 2022 12:40 AM",Withdrawn,"['Ticket Tool#6207', 'ydal251#0183', 'This_Guy_rEd#0652']","['137809153514143744', '722196398635745312', '322059921183080448']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/959164620159995904/transcript-new-1728.html,1728,False
"Mar 27, 2022 7:33 PM",Accepted,"['Ticket Tool#6207', 'Astrogirl#6971', 'Anglix#1772', 'chushberry#0104']","['191092499056558080', '722196398635745312', '547932183256629251', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/959213390075678840/transcript-claimed-1723.html,1723,False
"Mar 31, 2022 7:49 PM",Withdrawn,"['Astrogirl#6971', 'Ticket Tool#6207', 'Rory#5750']","['161500490083860480', '722196398635745312', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/959225399911530526/transcript-claimed-1733.html,1733,False
"Mar 31, 2022 11:23 PM",Accepted,"['cooleostarstash#6086', 'Ticket Tool#6207', 'Astrogirl#6971']","['687462963904249885', '722196398635745312', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/959287494061465600/transcript-claimed-1735.html,1735,False
"Apr 1, 2022 1:09 AM",Accepted,"['Ticket Tool#6207', 'doomducker#9373', 'chushberry#0104']","['191092499056558080', '722196398635745312', '261945731659726848']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/959295497632382976/transcript-claimed-1736.html,1736,False
"Mar 31, 2022 9:17 PM",Accepted,"['Ticket Tool#6207', 'Astrogirl#6971', 'Boop Bity#5504']","['122580300042731521', '722196398635745312', '471505379671539712']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/959298930896683048/transcript-claimed-1734.html,1734,False
"Mar 30, 2022 10:03 AM",Accepted,"['ydal251#0183', 'Ticket Tool#6207', 'Astrogirl#6971', 'IamNicky#7873']","['722196398635745312', '322059921183080448', '122580300042731521', '703432522624794695']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/959420088430252032/transcript-new-1731.html,1731,False
"Apr 1, 2022 1:16 PM",Withdrawn,"['Ticket Tool#6207', 'dizzy#7829', 'chushberry#0104']","['727565132296880211', '722196398635745312', '191092499056558080']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/959424173334204426/transcript-claimed-1737.html,1737,False
"Apr 2, 2022 2:57 AM",Accepted,"['Ticket Tool#6207', 'Exelexa#5745', 'chushberry#0104']","['191092499056558080', '722196398635745312', '663924311349919784']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/959645487034679306/transcript-claimed-1741.html,1741,False
"Mar 31, 2022 12:18 PM",Withdrawn,"['Astrogirl#6971', 'Ticket Tool#6207', 'Lord5th#8894', 'Wilven#0001']","['903965298200297472', '143323590970966016', '722196398635745312', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/959665488521207828/transcript-claimed-1732.html,1732,False
"Apr 1, 2022 9:26 PM",Accepted,"['Ticket Tool#6207', 'Carl-bot#1536', 'Chris#3730', 'ydal251#0183', 'Wilven#0001']","['235148962103951360', '322059921183080448', '143323590970966016', '142390897902878720', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/959665512558776350/transcript-new-1738.html,1738,False
"Apr 2, 2022 5:28 AM",Accepted,"['Ticket Tool#6207', 'Astrogirl#6971', 'Wilven#0001', 'KnightShadeVI#2397']","['143323590970966016', '438151101984931851', '722196398635745312', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/959713506045861908/transcript-claimed-1743.html,1743,True
"Apr 2, 2022 5:06 AM",Accepted,"['Ticket Tool#6207', 'Astrogirl#6971', 'Wilven#0001', 'Perry_The_Perry#8907']","['122580300042731521', '143323590970966016', '722196398635745312', '415000776780283916']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/959713557275107328/transcript-claimed-1742.html,1742,False
"Apr 1, 2022 11:11 PM",Accepted,"['Ticket Tool#6207', 'ydal251#0183', 'Marky47#6154', 'Wilven#0001']","['143323590970966016', '722196398635745312', '322059921183080448', '216557504719486976']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/959981612408377354/transcript-new-1739.html,1739,False
"Apr 2, 2022 7:00 PM",Accepted,"['Ticket Tool#6207', 'ydal251#0183', 'beidoumain#2717']","['722196398635745312', '613934053409816593', '322059921183080448']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/959981754595291156/transcript-new-1746.html,1746,False
"Apr 2, 2022 5:36 AM",Accepted,"['Ticket Tool#6207', 'Astrogirl#6971', 'IceVortex#2263', 'Wilven#0001']","['143323590970966016', '722196398635745312', '122580300042731521', '578269962276175872']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/960132504801652746/transcript-claimed-1744.html,1744,False
"Apr 2, 2022 5:51 PM",Accepted,"['Ticket Tool#6207', 'Astrogirl#6971', 'ydal251#0183', 'Filufs#5602']","['722196398635745312', '322059921183080448', '122580300042731521', '959838207799869450']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/960145117937819658/transcript-new-1745.html,1745,False
"Apr 2, 2022 12:34 AM",Accepted,"['Ticket Tool#6207', 'SwifSkully#2648', 'Wilven#0001', 'Major#4820']","['143323590970966016', '722196398635745312', '717393551931080785', '259352306531827713']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/960237233321959464/transcript-claimed-1740.html,1740,False
"Apr 3, 2022 1:17 AM",Accepted,"['BobTheSnob#3126', 'Ticket Tool#6207', 'Astrogirl#6971', 'Wivode#1873', 'Wilven#0001']","['211599280912203786', '143323590970966016', '122580300042731521', '257582185932914688', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/960301402385686538/transcript-claimed-1748.html,1748,False
"Apr 3, 2022 3:00 AM",Accepted,"['elitefrostbite#3941', 'SwifSkully#2648', 'Ticket Tool#6207', 'ydal251#0183', 'Wilven#0001']","['546440553403777025', '322059921183080448', '259352306531827713', '143323590970966016', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/960357893239111700/transcript-claimed-1749.html,1749,False
"Apr 4, 2022 12:36 PM",Accepted,"['JustMe247#4705', 'Ticket Tool#6207', 'ydal251#0183']","['722196398635745312', '267297826931867648', '322059921183080448']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/960554254135857192/transcript-new-1750.html,1750,False
"Apr 2, 2022 10:09 PM",Withdrawn,"['Ticket Tool#6207', 'ydal251#0183']","['722196398635745312', '322059921183080448']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/960640758367551608/transcript-new-1747.html,1747,False
"Apr 5, 2022 5:00 AM",Withdrawn,"['Ticket Tool#6207', 'HeavenlyFiend43#9893', 'Gok#9383']","['336894106729054229', '722196398635745312', '196319505192976384']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/960738237868048394/transcript-claimed-1751.html,1751,False
"Apr 6, 2022 5:18 AM",Withdrawn,['Ticket Tool#6207'],['722196398635745312'],https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/961102978763333672/transcript-new-1753.html,1753,False
"Apr 6, 2022 1:48 AM",Accepted,"['Ticket Tool#6207', 'Astrogirl#6971', 'Wilven#0001', 'hoppyfrogs#9764']","['961048407462518844', '143323590970966016', '722196398635745312', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/961439537828085850/transcript-claimed-1752.html,1752,False
"Apr 7, 2022 3:26 AM",Withdrawn,"['Ticket Tool#6207', 'Val-7#9491']","['722196398635745312', '135171496053178368']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/961453430524751932/transcript-new-1754.html,1754,False
"Apr 7, 2022 1:57 PM",Withdrawn,['Ticket Tool#6207'],['722196398635745312'],https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/961596736210600016/transcript-new-1758.html,1758,False
"Apr 7, 2022 7:19 PM",Accepted,"['Ticket Tool#6207', 'ydal251#0183', 'Icey#4657']","['427949030291668992', '722196398635745312', '322059921183080448']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/961770580728746004/transcript-claimed-1760.html,1760,False
"Apr 7, 2022 9:00 AM",Accepted,"['Ticket Tool#6207', 'Astrogirl#6971', 'Insanity#6373']","['722196398635745312', '196806142268014592', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/961774952745402368/transcript-claimed-1756.html,1756,False
"Apr 9, 2022 5:06 AM",Withdrawn,['Ticket Tool#6207'],['722196398635745312'],https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/962187194611683378/transcript-new-1762.html,1762,False
"Apr 7, 2022 1:30 PM",Accepted,"['Ticket Tool#6207', 'Astrogirl#6971', 'Famzey#6156']","['722196398635745312', '305346590262951936', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/962214306789875743/transcript-claimed-1757.html,1757,False
"Apr 7, 2022 4:25 PM",Withdrawn,"['Ticket Tool#6207', 'HeavenlyFiend43#9893', 'Wilven#0001', 'Chocolatetink#6104']","['336894106729054229', '143323590970966016', '722196398635745312', '578714568776482830']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/962216181887041576/transcript-new-1759.html,1759,False
"Apr 9, 2022 6:04 PM",Withdrawn,"['Ticket Tool#6207', 'Mitroi Ciprian-Andrei#6454']","['224871976324431872', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/962427097425518652/transcript-new-1765.html,1765,False
"Apr 10, 2022 2:52 AM",Withdrawn,"['Ticket Tool#6207', 'Astrogirl#6971', 'CapToon#9691']","['722196398635745312', '122580300042731521', '424920935238205441']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/962679076852727808/transcript-claimed-1767.html,1767,False
"Apr 7, 2022 6:40 AM",Accepted,"['chushberry#0104', 'MikeyQ#2917', 'Ticket Tool#6207', 'Astrogirl#6971', 'HeavenlyFiend43#9893']","['722196398635745312', '122580300042731521', '243039991301799936', '191092499056558080', '336894106729054229']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/962679148827017246/transcript-claimed-1755.html,1755,False
"Apr 10, 2022 2:48 PM",Withdrawn,['Ticket Tool#6207'],['722196398635745312'],https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/962695918723956796/transcript-new-1769.html,1769,False
"Apr 10, 2022 4:27 AM",Accepted,"['Ticket Tool#6207', 'Madelllllin#4208', 'chushberry#0104']","['336919970812264448', '191092499056558080', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/962789643890356284/transcript-claimed-1768.html,1768,False
"Apr 10, 2022 4:17 PM",Withdrawn,"['Ticket Tool#6207', 'Tier_X1#1434']","['348166489431605249', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/962810310316667060/transcript-new-1770.html,1770,False
"Apr 10, 2022 12:16 AM",Accepted,"['Ticket Tool#6207', 'Astrogirl#6971', 'Myrtis#4791', '3DprintedBoi#1560', 'ydal251#0183']","['322059921183080448', '228673097404907522', '122580300042731521', '505316007305543680', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/962825789995372554/transcript-claimed-1766.html,1766,False
"Apr 10, 2022 5:39 PM",Accepted,"['Astrogirl#6971', 'Ticket Tool#6207', 'Galvantar#0527', 'Myrtis#4791']","['122580300042731521', '722196398635745312', '505316007305543680', '349593870159577098']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/962837952587767828/transcript-claimed-1771.html,1771,False
"Apr 7, 2022 10:40 PM",Accepted,"['Ticket Tool#6207', 'Astrogirl#6971', 'HeavenlyFiend43#9893', 'ydal251#0183', 'Inthedarking#4575']","['322059921183080448', '722196398635745312', '122580300042731521', '336894106729054229', '927327432107782145']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/963247753918562384/transcript-new-1761.html,1761,False
"Apr 9, 2022 5:09 AM",Accepted,"['Astrogirl#6971', 'Ticket Tool#6207', 'HeavenlyFiend43#9893', 'Sparks#0377']","['336894106729054229', '722196398635745312', '122580300042731521', '799041000253030421']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/963277189678268487/transcript-claimed-1763.html,1763,False
"Apr 10, 2022 8:01 PM",Accepted,"['Astrogirl#6971', 'Ticket Tool#6207', 'a witch of sins#3146', 'ydal251#0183']","['722196398635745312', '316220928994443264', '122580300042731521', '322059921183080448']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/963413731092627466/transcript-claimed-1772.html,1772,False
"Apr 11, 2022 4:58 AM",Accepted,"['Ticket Tool#6207', 'HeavenlyFiend43#9893', '§ïlêñ†#8402', 'Wilven#0001']","['336894106729054229', '143323590970966016', '722196398635745312', '348398032599121920']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/963413847824289812/transcript-claimed-1774.html,1774,False
"Apr 11, 2022 5:07 PM",Accepted,"['Astrogirl#6971', 'Ticket Tool#6207', 'HeavenlyFiend43#9893', 'CrimsonScar#1606']","['730805872443260958', '722196398635745312', '336894106729054229', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/963413881127059477/transcript-claimed-1775.html,1775,False
"Apr 9, 2022 4:41 PM",Withdrawn,"['Ticket Tool#6207', 'Astrogirl#6971', 'hjclarsson#9744']","['722196398635745312', '924000760096755775', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/963574939456258048/transcript-claimed-1764.html,1764,True
"Apr 10, 2022 10:29 PM",Withdrawn,"['Ticket Tool#6207', 'Astrogirl#6971', 'the merrymaker#4254', 'Myrtis#4791', 'HeavenlyFiend43#9893']","['722196398635745312', '122580300042731521', '505316007305543680', '336894106729054229', '353303989879701505']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/963706574814183444/transcript-claimed-1773.html,1773,False
"Apr 19, 2022 9:53 PM",Withdrawn,"['Ticket Tool#6207', 'SirFroggie#6826']","['794773388442468392', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/966065074554953759/transcript-new-1778.html,1778,False
"Apr 16, 2022 7:50 AM",Withdrawn,"['Ticket Tool#6207', 'HeavenlyFiend43#9893', 'MrEngineero#5882', 'SwifSkully#2648']","['336894106729054229', '722196398635745312', '622807203329605652', '259352306531827713']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/966107175934099486/transcript-claimed-1777.html,1777,False
"Apr 16, 2022 1:34 AM",Withdrawn,"['SwifSkully#2648', 'doubleB1776#4985', 'Ticket Tool#6207', 'HeavenlyFiend43#9893', 'Wilven#0001']","['280824334392623104', '722196398635745312', '259352306531827713', '143323590970966016', '336894106729054229']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/966107204220489758/transcript-claimed-1776.html,1776,False
"Apr 20, 2022 1:51 AM",Accepted,"['◢NIK806◤#7191', 'Ticket Tool#6207', 'Astrogirl#6971']","['502062821564088340', '722196398635745312', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/966286146919342100/transcript-claimed-1779.html,1779,False
"Apr 20, 2022 6:04 AM",Accepted,"['Ticket Tool#6207', 'Astrogirl#6971', 'worlokto#9510', 'Wilven#0001']","['143323590970966016', '722196398635745312', '555623384063541248', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/966582824935243786/transcript-claimed-1780.html,1780,False
"Apr 21, 2022 10:22 PM",Denied,"['Ticket Tool#6207', 'DawnoftheDead#8726', 'Wilven#0001']","['317625300697743360', '143323590970966016', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/966882809438437376/transcript-closed-1783.html,1783,False
"Apr 20, 2022 9:09 PM",Withdrawn,"['ydal251#0183', 'Ticket Tool#6207', 'Dancas#9134', 'Wilven#0001']","['716770410007625789', '143323590970966016', '722196398635745312', '322059921183080448']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/967144149872676915/transcript-claimed-1781.html,1781,False
"Apr 23, 2022 5:58 AM",Denied,"['Astrogirl#6971', 'Ticket Tool#6207', 'Screamathon1234#4021']","['722196398635745312', '374038382004666379', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/967278438337617950/transcript-claimed-1784.html,1784,False
"Apr 21, 2022 5:44 AM",Withdrawn,"['Ticket Tool#6207', 'Astrogirl#6971', 'ydal251#0183', 'Lentil Bean#8906']","['722196398635745312', '518678143016632321', '322059921183080448', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/967429043463004160/transcript-claimed-1782.html,1782,False
"Apr 24, 2022 7:37 PM",Withdrawn,"['Ticket Tool#6207', 'ydal251#0183', 'Mrwho92#0382']","['722196398635745312', '322059921183080448', '956752511161729076']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/967844351088660581/transcript-new-1785.html,1785,False
"Apr 26, 2022 7:55 AM",Accepted,"['Ticket Tool#6207', 'fokyo#0001', 'ydal251#0183', 'Kevcai#8037']","['722196398635745312', '852639560156577875', '322059921183080448', '466933907485491222']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/968617933540556850/transcript-claimed-1787.html,1787,False
"Apr 26, 2022 10:10 PM",Withdrawn,"['Ticket Tool#6207', 'Wilven#0001']","['143323590970966016', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/969105614309572660/transcript-new-1790.html,1790,False
"Apr 26, 2022 10:03 PM",Accepted,"['Spirit#4309', 'Ticket Tool#6207', 'ydal251#0183', 'Wilven#0001']","['143323590970966016', '722196398635745312', '680920880137895977', '322059921183080448']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/969261879417507920/transcript-claimed-1789.html,1789,False
"Apr 28, 2022 2:11 AM",Accepted,"['Quinny#2316', 'Ticket Tool#6207', 'Wilven#0001']","['143323590970966016', '722196398635745312', '117397813326905348']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/969261974154276884/transcript-claimed-1793.html,1793,False
"Apr 27, 2022 11:33 PM",Accepted,"['ydal251#0183', 'Ticket Tool#6207', 'Astrogirl#6971', 'Saell#5550']","['722196398635745312', '968986496260526091', '322059921183080448', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/969613839874265088/transcript-new-1792.html,1792,False
"Apr 28, 2022 10:49 PM",Accepted,"['Ticket Tool#6207', 'Astrogirl#6971', 'Kaeren#2922']","['122580300042731521', '722196398635745312', '260085952926449664']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/969613868634603580/transcript-claimed-1794.html,1794,False
"Apr 29, 2022 4:35 PM",Withdrawn,"['Ticket Tool#6207', 'ahdplaUwU#4679', 'Wilven#0001']","['143323590970966016', '722196398635745312', '559743241113829378']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/969626323477745715/transcript-claimed-1805.html,1805,False
"Apr 29, 2022 10:45 AM",Accepted,"['Ticket Tool#6207', 'Muiji#9846', 'Wilven#0001']","['143323590970966016', '695388737865121814', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/969657744825147552/transcript-claimed-1801.html,1801,False
"Apr 30, 2022 6:57 AM",Withdrawn,['Ticket Tool#6207'],['722196398635745312'],https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/969826304805457961/transcript-new-1810.html,1810,False
"Apr 26, 2022 10:11 PM",Accepted,"['ItsNotFin#4747', 'Ticket Tool#6207', 'Astrogirl#6971', 'Wilven#0001']","['724964125146611723', '143323590970966016', '722196398635745312', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/970094930364096642/transcript-claimed-1791.html,1791,False
"Apr 29, 2022 1:09 AM",Withdrawn,"['Ticket Tool#6207', 'Wilven#0001']","['143323590970966016', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/970094980020449300/transcript-new-1796.html,1796,False
"Apr 29, 2022 1:28 AM",Accepted,"['Ticket Tool#6207', 'Astrogirl#6971', 'Hobo_joe1010#1769', 'chushberry#0104']","['191092499056558080', '722196398635745312', '122580300042731521', '548237382655148072']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/970095075365388298/transcript-claimed-1797.html,1797,False
"Apr 29, 2022 7:37 AM",Withdrawn,"['Ticket Tool#6207', 'Wilven#0001']","['143323590970966016', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/970095121150382080/transcript-new-1799.html,1799,False
"Apr 29, 2022 9:05 AM",Accepted,"['Ticket Tool#6207', 'DogInDisguise#4526', 'Wilven#0001']","['143323590970966016', '722196398635745312', '400561146647543809']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/970095192617136138/transcript-claimed-1800.html,1800,False
"Apr 29, 2022 5:22 PM",Accepted,"['Ticket Tool#6207', 'tomadojuice#1693', 'Wilven#0001']","['143323590970966016', '722196398635745312', '278584409387433985']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/970095289799163934/transcript-claimed-1806.html,1806,False
"Apr 29, 2022 10:20 PM",Withdrawn,"['Bak#7551', 'Ticket Tool#6207', 'Astrogirl#6971', 'ydal251#0183']","['722196398635745312', '307221269982609409', '122580300042731521', '322059921183080448']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/970135677008244776/transcript-claimed-1808.html,1808,False
"Apr 29, 2022 12:26 AM",Withdrawn,"['Astrogirl#6971', 'Ticket Tool#6207', 'angle#7010']","['722196398635745312', '122580300042731521', '516791557790367756']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/970152111507652688/transcript-claimed-1795.html,1795,False
"May 1, 2022 5:25 AM",Withdrawn,['Ticket Tool#6207'],['722196398635745312'],https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/970164196266352640/transcript-new-1814.html,1814,False
"Apr 29, 2022 12:31 PM",Withdrawn,"['Ticket Tool#6207', 'chushberry#0104']","['191092499056558080', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/970311596058493018/transcript-new-1804.html,1804,False
"Apr 29, 2022 3:15 AM",Withdrawn,"['Ticket Tool#6207', 'Astrogirl#6971', 'NotTheNoSkin#8927']","['722196398635745312', '406875559335952389', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/970329479270498354/transcript-claimed-1798.html,1798,False
"May 1, 2022 2:13 AM",Withdrawn,"['Ticket Tool#6207', 'ydal251#0183', 'Ashen#0917']","['722196398635745312', '792173374591860786', '322059921183080448']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/970359267343335514/transcript-new-1812.html,1812,False
"May 1, 2022 5:58 PM",Denied,"['Ticket Tool#6207', 'Astrogirl#6971', 'fat round asian head#8099']","['722196398635745312', '122580300042731521', '877455355519598632']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/970440497573277726/transcript-claimed-1815.html,1815,False
"Apr 29, 2022 11:27 AM",Withdrawn,"['Ticket Tool#6207', 'Bounty#8514', 'ydal251#0183', 'Wilven#0001']","['143323590970966016', '722196398635745312', '322059921183080448', '959889125039804506']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/970456139164704818/transcript-claimed-1802.html,1802,False
"Apr 29, 2022 11:45 AM",Withdrawn,"['Ticket Tool#6207', 'ydal251#0183', 'theisorgaming#3573', 'Wilven#0001']","['143323590970966016', '967140469396095036', '722196398635745312', '322059921183080448']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/970456187801829426/transcript-claimed-1803.html,1803,False
"Apr 26, 2022 5:38 PM",Withdrawn,"['Ticket Tool#6207', 'Astrogirl#6971', 'SnazzWagon#9843', 'ydal251#0183', 'Wilven#0001']","['525229517560872962', '322059921183080448', '143323590970966016', '122580300042731521', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/970616472932089866/transcript-claimed-1788.html,1788,False
"May 2, 2022 4:04 PM",Withdrawn,"['ydal251#0183', 'Ticket Tool#6207', '<img class=""emoji"" draggable=""false"" alt=""💢"" src=""https://twemoji.maxcdn.com/v/13.0.1/72x72/1f4a2.png""/><img class=""emoji"" draggable=""false"" alt=""💥"" src=""https://twemoji.maxcdn.com/v/13.0.1/72x72/1f4a5.png""/>Katsuki Bacookie<img class=""emoji"" draggable=""false"" alt=""💥"" src=""https://twemoji.maxcdn.com/v/13.0.1/72x72/1f4a5.png""/><img class=""emoji"" draggable=""false"" alt=""💢"" src=""https://twemoji.maxcdn.com/v/13.0.1/72x72/1f4a2.png""/>#5473']","['722196398635745312', '322059921183080448', '436238831461597204']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/970689957339475978/transcript-new-1818.html,1818,False
"Apr 29, 2022 6:02 PM",Accepted,"['chushberry#0104', 'Ticket Tool#6207', 'Astrogirl#6971', 'jo#3857', 'ydal251#0183', 'Wilven#0001']","['123145746039046144', '322059921183080448', '143323590970966016', '122580300042731521', '191092499056558080', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/970704454401810452/transcript-claimed-1807.html,1807,False
"May 2, 2022 4:18 AM",Accepted,"['Ticket Tool#6207', 'SwifSkully#2648', 'cofee#7234']","['722196398635745312', '331632945171529730', '259352306531827713']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/970724916229992478/transcript-claimed-1816.html,1816,False
"Apr 25, 2022 9:11 AM",Withdrawn,"['Astrogirl#6971', 'Ticket Tool#6207', 'TiaX.m3#1915', 'ydal251#0183']","['756778914558509076', '722196398635745312', '322059921183080448', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/970870799214981120/transcript-claimed-1786.html,1786,False
"May 1, 2022 5:21 AM",Withdrawn,"['Ticket Tool#6207', 'Astrogirl#6971', 'lance#1111']","['882149502725812224', '722196398635745312', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/971021595067940904/transcript-claimed-1813.html,1813,False
